Problem,Token,POS,Shape,Tag
1911,.,PUNCT,.,O
1911,How,ADV,Xxx,O
1911,many,ADJ,xxxx,O
1911,hours,NOUN,xxxx,O
1911,will,VERB,xxxx,O
1911,it,PRON,xx,O
1911,take,VERB,xxxx,O
1911,to,PART,xx,O
1911,produce,VERB,xxxx,O
1911,40,NUM,dd,B-e_1
1911,gizmos,NOUN,xxxx,O
1911,?,PUNCT,?,O
1912,If,ADP,Xx,O
1912,x^,NUM,x^,B-e_1
1912,2,NUM,d,I-e_1
1912,/,SYM,/,I-e_1
1912,5,NUM,d,I-e_1
1912,=,SYM,=,I-e_1
1912,(,PUNCT,(,I-e_1
1912,x^2)^,PUNCT,x^d)^,I-e_1
1912,k,NOUN,x,I-e_1
1912,-,SYM,-,I-e_1
1912,1,NUM,d,I-e_1
1912,for,ADP,xxx,O
1912,all,DET,xxx,O
1912,positive,ADJ,xxxx,O
1912,values,NOUN,xxxx,O
1912,of,ADP,xx,O
1912,x,NOUN,x,B-e_1
1912,",",PUNCT,",",O
1912,what,NOUN,xxxx,O
1912,is,VERB,xx,O
1912,the,DET,xxx,O
1912,value,NOUN,xxxx,O
1912,of,ADP,xx,O
1912,k,X,x,B-e_1
1912,?,PUNCT,?,O
1913,Which,ADJ,Xxxxx,O
1913,of,ADP,xx,O
1913,the,DET,xxx,O
1913,following,VERB,xxxx,O
1913,is,VERB,xx,O
1913,equal,ADJ,xxxx,O
1913,to,ADP,xx,O
1913,1,NUM,d,B-e_1
1913,/,SYM,/,I-e_1
1913,p,DET,x,I-e_1
1913,percent,NOUN,xxxx,O
1913,of,ADP,xx,O
1913,k,X,x,B-e_1
1913,",",PUNCT,",",O
1913,for,ADP,xxx,O
1913,p,NOUN,x,B-e_1
1913,and,CCONJ,xxx,O
1913,k,NOUN,x,B-e_1
1913,>,X,>,I-e_1
1913,0,PUNCT,d,I-e_1
1913,?,PUNCT,?,O
1914,If,ADP,Xx,O
1914,A,PROPN,X,B-e_1
1914,is,VERB,xx,O
1914,25,NUM,dd,B-e_1
1914,kilometers,NOUN,xxxx,O
1914,east,ADV,xxxx,O
1914,of,ADP,xx,O
1914,B,PROPN,X,B-e_1
1914,",",PUNCT,",",O
1914,which,ADJ,xxxx,O
1914,is,VERB,xx,O
1914,12,NUM,dd,B-e_1
1914,kilometers,NOUN,xxxx,O
1914,south,ADV,xxxx,O
1914,of,ADP,xx,O
1914,C,PROPN,X,B-e_1
1914,",",PUNCT,",",O
1914,which,ADJ,xxxx,O
1914,is,VERB,xx,O
1914,9,NUM,d,B-e_1
1914,kilometers,NOUN,xxxx,O
1914,west,NOUN,xxxx,O
1914,of,ADP,xx,O
1914,D,NOUN,X,B-e_1
1914,",",PUNCT,",",O
1914,how,ADV,xxx,O
1914,far,ADV,xxx,O
1914,",",PUNCT,",",O
1914,in,ADP,xx,O
1914,kilometers,NOUN,xxxx,O
1914,",",PUNCT,",",O
1914,is,VERB,xx,O
1914,A,DET,X,B-e_1
1914,from,ADP,xxxx,O
1914,D,NOUN,X,B-e_1
1914,?,PUNCT,?,O
1915,A,DET,X,O
1915,new,ADJ,xxx,O
1915,airplane,NOUN,xxxx,O
1915,can,VERB,xxx,O
1915,travel,VERB,xxxx,O
1915,at,ADP,xx,O
1915,speeds,NOUN,xxxx,O
1915,up,ADV,xx,O
1915,to,ADP,xx,O
1915,"4,680",NUM,"d,ddd",B-e_1
1915,miles,NOUN,xxxx,O
1915,per,ADP,xxx,O
1915,hour,NOUN,xxxx,O
1915,.,PUNCT,.,O
1915,Assuming,VERB,Xxxxx,O
1915,that,ADP,xxxx,O
1915,the,DET,xxx,O
1915,airplane,NOUN,xxxx,O
1915,is,VERB,xx,O
1915,traveling,VERB,xxxx,O
1915,at,ADP,xx,O
1915,top,ADJ,xxx,O
1915,speed,NOUN,xxxx,O
1915,",",PUNCT,",",O
1915,how,ADV,xxx,O
1915,many,ADJ,xxxx,O
1915,miles,NOUN,xxxx,O
1915,can,VERB,xxx,O
1915,it,PRON,xx,O
1915,travel,VERB,xxxx,O
1915,in,ADP,xx,O
1915,10,NUM,dd,B-e_1
1915,seconds,NOUN,xxxx,O
1915,?,PUNCT,?,O
1916,The,DET,Xxx,O
1916,Comf,PROPN,Xxxx,O
1916,-,PUNCT,-,O
1916,E,PROPN,X,O
1916,Chair,PROPN,Xxxxx,O
1916,Corporation,PROPN,Xxxxx,O
1916,makes,VERB,xxxx,O
1916,only,ADV,xxxx,O
1916,blue,ADJ,xxxx,O
1916,and,CCONJ,xxx,O
1916,green,ADJ,xxxx,O
1916,chairs,NOUN,xxxx,O
1916,",",PUNCT,",",O
1916,either,CCONJ,xxxx,O
1916,with,ADP,xxxx,O
1916,or,CCONJ,xx,O
1916,without,ADP,xxxx,O
1916,armrests,NOUN,xxxx,O
1916,.,PUNCT,.,O
1916,Based,VERB,Xxxxx,O
1916,on,ADP,xx,O
1916,the,DET,xxx,O
1916,chart,NOUN,xxxx,O
1916,above,ADV,xxxx,O
1916,",",PUNCT,",",O
1916,how,ADV,xxx,O
1916,many,ADJ,xxxx,O
1916,green,ADJ,xxxx,O
1916,chairs,NOUN,xxxx,O
1916,with,ADP,xxxx,O
1916,armrests,NOUN,xxxx,O
1916,did,VERB,xxx,O
1916,it,PRON,xx,O
1916,sell,VERB,xxxx,O
1916,in,ADP,xx,O
1916,2012,NUM,dddd,O
1916,?,PUNCT,?,O
1917,If,ADP,Xx,O
1917,h,NOUN,x,B-e_1
1917,hours,NOUN,xxxx,O
1917,and,CCONJ,xxx,O
1917,30,NUM,dd,B-e_1
1917,minutes,NOUN,xxxx,O
1917,is,VERB,xx,O
1917,equal,ADJ,xxxx,O
1917,to,ADP,xx,O
1917,450,NUM,ddd,B-e_1
1917,minutes,NOUN,xxxx,O
1917,",",PUNCT,",",O
1917,what,NOUN,xxxx,O
1917,is,VERB,xx,O
1917,the,DET,xxx,O
1917,value,NOUN,xxxx,O
1917,of,ADP,xx,O
1917,h,NOUN,x,B-e_1
1917,?,PUNCT,?,O
1918,In,ADP,Xx,O
1918,the,DET,xxx,O
1918,figure,NOUN,xxxx,O
1918,above,ADV,xxxx,O
1918,",",PUNCT,",",O
1918,what,NOUN,xxxx,O
1918,is,VERB,xx,O
1918,the,DET,xxx,O
1918,perimeter,NOUN,xxxx,O
1918,of,ADP,xx,O
1918,equilateral,ADJ,xxxx,O
1918,triangle,NOUN,xxxx,O
1918,ABC,PROPN,XXX,B-e_1
1918,?,PUNCT,?,O
1919,In,ADP,Xx,O
1919,the,DET,xxx,O
1919,figure,NOUN,xxxx,O
1919,above,ADV,xxxx,O
1919,",",PUNCT,",",O
1919,line,NOUN,xxxx,O
1919,ℓ,NOUN,x,B-e_1
1919,is,VERB,xx,O
1919,perpendicular,ADJ,xxxx,O
1919,to,ADP,xx,O
1919,\overline,NOUN,\xxxx,B-e_1
1919,MN,PROPN,XX,I-e_1
1919,.,PUNCT,.,O
1919,Which,ADJ,Xxxxx,O
1919,of,ADP,xx,O
1919,the,DET,xxx,O
1919,following,ADJ,xxxx,O
1919,points,NOUN,xxxx,O
1919,lines,NOUN,xxxx,O
1919,on,ADP,xx,O
1919,line,NOUN,xxxx,O
1919,ℓ,NOUN,x,B-e_1
1919,?,PUNCT,?,O
1920,If,ADP,Xx,O
1920,f(x,ADJ,x(x,B-e_1
1920,),PUNCT,),I-e_1
1920,=,SYM,=,I-e_1
1920,√(x^2,NUM,√(x^d,I-e_1
1920,-,SYM,-,I-e_1
1920,4,NUM,d,I-e_1
1920,),PUNCT,),I-e_1
1920,",",PUNCT,",",O
1920,then,ADV,xxxx,O
1920,f(x,PROPN,x(x,B-e_1
1920,),PUNCT,),I-e_1
1920,is,VERB,xx,O
1920,undefined,ADJ,xxxx,O
1920,for,ADP,xxx,O
1920,which,ADJ,xxxx,O
1920,of,ADP,xx,O
1920,the,DET,xxx,O
1920,following,VERB,xxxx,O
1920,values,NOUN,xxxx,O
1920,of,ADP,xx,O
1920,x,PUNCT,x,B-e_1
1920,?,PUNCT,?,O
1921,If,ADP,Xx,O
1921,A,DET,X,B-e_1
1921,is,VERB,xx,O
1921,the,DET,xxx,O
1921,set,NOUN,xxx,O
1921,of,ADP,xx,O
1921,integers,NOUN,xxxx,O
1921,between,ADP,xxxx,O
1921,-50,PUNCT,-dd,B-e_1
1921,and,CCONJ,xxx,O
1921,50,NUM,dd,B-e_1
1921,",",PUNCT,",",O
1921,and,CCONJ,xxx,O
1921,a,DET,x,O
1921,number,NOUN,xxxx,O
1921,is,VERB,xx,O
1921,in,ADP,xx,O
1921,set,NOUN,xxx,O
1921,B,NOUN,X,B-e_1
1921,if,ADP,xx,O
1921,it,PRON,xx,O
1921,is,VERB,xx,O
1921,the,DET,xxx,O
1921,cube,NOUN,xxxx,O
1921,of,ADP,xx,O
1921,a,DET,x,O
1921,number,NOUN,xxxx,O
1921,in,ADP,xx,O
1921,set,VERB,xxx,O
1921,A,NOUN,X,B-e_1
1921,",",PUNCT,",",O
1921,how,ADV,xxx,O
1921,many,ADJ,xxxx,O
1921,elements,NOUN,xxxx,O
1921,of,ADP,xx,O
1921,set,NOUN,xxx,O
1921,B,NOUN,X,B-e_1
1921,are,VERB,xxx,O
1921,in,ADP,xx,O
1921,set,VERB,xxx,O
1921,A,NOUN,X,B-e_1
1921,?,PUNCT,?,O
1922,On,ADP,Xx,O
1922,a,DET,x,O
1922,number,NOUN,xxxx,O
1922,line,NOUN,xxxx,O
1922,",",PUNCT,",",O
1922,what,NOUN,xxxx,O
1922,is,VERB,xx,O
1922,the,DET,xxx,O
1922,coordinate,NOUN,xxxx,O
1922,of,ADP,xx,O
1922,point,NOUN,xxxx,O
1922,X,NOUN,X,B-e_1
1922,if,ADP,xx,O
1922,the,DET,xxx,O
1922,distance,NOUN,xxxx,O
1922,from,ADP,xxxx,O
1922,X,NOUN,X,B-e_1
1922,to,ADP,xx,O
1922,1/4,NUM,d/d,B-e_1
1922,is,VERB,xx,O
1922,the,DET,xxx,O
1922,same,ADJ,xxxx,O
1922,as,ADP,xx,O
1922,the,DET,xxx,O
1922,distance,NOUN,xxxx,O
1922,from,ADP,xxxx,O
1922,X,NOUN,X,B-e_1
1922,to,ADP,xx,O
1922,1/6,NUM,d/d,B-e_1
1922,?,PUNCT,?,O
1923,A,DET,X,O
1923,clock,NOUN,xxxx,O
1923,chimes,VERB,xxxx,O
1923,every,DET,xxxx,O
1923,hour,NOUN,xxxx,O
1923,to,PART,xx,O
1923,indicate,VERB,xxxx,O
1923,the,DET,xxx,O
1923,time,NOUN,xxxx,O
1923,",",PUNCT,",",O
1923,and,CCONJ,xxx,O
1923,also,ADV,xxxx,O
1923,chimes,VERB,xxxx,O
1923,once,ADV,xxxx,O
1923,every,DET,xxxx,O
1923,15,NUM,dd,B-e_1
1923,minutes,NOUN,xxxx,O
1923,on,ADP,xx,O
1923,the,DET,xxx,O
1923,quarter,NOUN,xxxx,O
1923,-,PUNCT,-,O
1923,hour,NOUN,xxxx,O
1923,and,CCONJ,xxx,O
1923,half,ADJ,xxxx,O
1923,-,PUNCT,-,O
1923,hour,NOUN,xxxx,O
1923,.,PUNCT,.,O
1923,For,ADP,Xxx,O
1923,example,NOUN,xxxx,O
1923,",",PUNCT,",",O
1923,it,PRON,xx,O
1923,chimes,VERB,xxxx,O
1923,3,NUM,d,B-e_1
1923,times,NOUN,xxxx,O
1923,at,ADP,xx,O
1923,3:00,NUM,d:dd,O
1923,",",PUNCT,",",O
1923,once,ADV,xxxx,O
1923,at,ADP,xx,O
1923,3:15,NUM,d:dd,O
1923,",",PUNCT,",",O
1923,once,ADV,xxxx,O
1923,at,ADP,xx,O
1923,3:30,NUM,d:dd,O
1923,",",PUNCT,",",O
1923,once,ADV,xxxx,O
1923,at,ADP,xx,O
1923,3:45,NUM,d:dd,O
1923,",",PUNCT,",",O
1923,and,CCONJ,xxx,O
1923,4,NUM,d,B-e_1
1923,times,NOUN,xxxx,O
1923,at,ADP,xx,O
1923,4:00,NUM,d:dd,O
1923,.,PUNCT,.,O
1923,What,NOUN,Xxxx,O
1923,is,VERB,xx,O
1923,the,DET,xxx,O
1923,smallest,ADJ,xxxx,O
1923,number,NOUN,xxxx,O
1923,of,ADP,xx,O
1923,times,NOUN,xxxx,O
1923,the,DET,xxx,O
1923,clock,NOUN,xxxx,O
1923,can,VERB,xxx,O
1923,chime,VERB,xxxx,O
1923,in,ADP,xx,O
1923,an,DET,xx,O
1923,interval,NOUN,xxxx,O
1923,of,ADP,xx,O
1923,2,NUM,d,B-e_1
1923,1,NUM,d,I-e_1
1923,/,SYM,/,I-e_1
1923,2,NUM,d,I-e_1
1923,hours,NOUN,xxxx,O
1923,?,PUNCT,?,O
1924,The,DET,Xxx,O
1924,average,ADJ,xxxx,O
1924,number,NOUN,xxxx,O
1924,of,ADP,xx,O
1924,students,NOUN,xxxx,O
1924,per,ADP,xxx,O
1924,classroom,NOUN,xxxx,O
1924,at,ADP,xx,O
1924,Central,PROPN,Xxxxx,O
1924,High,PROPN,Xxxx,O
1924,School,PROPN,Xxxxx,O
1924,from,ADP,xxxx,O
1924,2000,NUM,dddd,O
1924,to,ADP,xx,O
1924,2010,NUM,dddd,O
1924,can,VERB,xxx,O
1924,be,VERB,xx,O
1924,modeled,VERB,xxxx,O
1924,by,ADP,xx,O
1924,the,DET,xxx,O
1924,equation,NOUN,xxxx,O
1924,y,PRON,x,B-e_1
1924,=,SYM,=,I-e_1
1924,0.56x,NOUN,d.ddx,I-e_1
1924,+,CCONJ,+,I-e_1
1924,27.2,NUM,dd.d,I-e_1
1924,",",PUNCT,",",O
1924,where,ADV,xxxx,O
1924,x,PUNCT,x,B-e_1
1924,represents,VERB,xxxx,O
1924,the,DET,xxx,O
1924,number,NOUN,xxxx,O
1924,of,ADP,xx,O
1924,years,NOUN,xxxx,O
1924,since,ADP,xxxx,O
1924,2000,NUM,dddd,O
1924,",",PUNCT,",",O
1924,and,CCONJ,xxx,O
1924,y,PRON,x,B-e_1
1924,represents,VERB,xxxx,O
1924,the,DET,xxx,O
1924,average,ADJ,xxxx,O
1924,number,NOUN,xxxx,O
1924,of,ADP,xx,O
1924,students,NOUN,xxxx,O
1924,per,ADP,xxx,O
1924,classroom,NOUN,xxxx,O
1924,.,PUNCT,.,O
1924,Which,ADJ,Xxxxx,O
1924,of,ADP,xx,O
1924,the,DET,xxx,O
1924,following,VERB,xxxx,O
1924,best,ADJ,xxxx,O
1924,describes,VERB,xxxx,O
1924,the,DET,xxx,O
1924,meaning,NOUN,xxxx,O
1924,of,ADP,xx,O
1924,the,DET,xxx,O
1924,number,NOUN,xxxx,O
1924,0.56,NUM,d.dd,B-e_1
1924,in,ADP,xx,O
1924,the,DET,xxx,O
1924,equation,NOUN,xxxx,O
1924,?,PUNCT,?,O
1925,Set,PROPN,Xxx,O
1925,C,PROPN,X,B-e_1
1925,consists,VERB,xxxx,O
1925,of,ADP,xx,O
1925,all,DET,xxx,O
1925,of,ADP,xx,O
1925,the,DET,xxx,O
1925,positive,ADJ,xxxx,O
1925,integer,ADJ,xxxx,O
1925,multiples,NOUN,xxxx,O
1925,of,ADP,xx,O
1925,5,NUM,d,B-e_1
1925,that,ADJ,xxxx,O
1925,are,VERB,xxx,O
1925,less,ADJ,xxxx,O
1925,than,ADP,xxxx,O
1925,20,NUM,dd,B-e_1
1925,.,PUNCT,.,O
1925,Set,NOUN,Xxx,O
1925,D,PROPN,X,B-e_1
1925,consists,VERB,xxxx,O
1925,of,ADP,xx,O
1925,all,DET,xxx,O
1925,of,ADP,xx,O
1925,the,DET,xxx,O
1925,factors,NOUN,xxxx,O
1925,of,ADP,xx,O
1925,20,NUM,dd,B-e_1
1925,.,PUNCT,.,O
1925,Which,ADJ,Xxxxx,O
1925,of,ADP,xx,O
1925,the,DET,xxx,O
1925,following,VERB,xxxx,O
1925,is,VERB,xx,O
1925,the,DET,xxx,O
1925,union,NOUN,xxxx,O
1925,of,ADP,xx,O
1925,Set,PROPN,Xxx,O
1925,C,PROPN,X,B-e_1
1925,and,CCONJ,xxx,O
1925,Set,PROPN,Xxx,O
1925,D,NOUN,X,B-e_1
1925,?,PUNCT,?,O
1926,If,ADP,Xx,O
1926,the,DET,xxx,O
1926,graph,NOUN,xxxx,O
1926,of,ADP,xx,O
1926,the,DET,xxx,O
1926,function,NOUN,xxxx,O
1926,g,X,x,B-e_1
1926,in,ADP,xx,O
1926,the,DET,xxx,O
1926,xy,NOUN,xx,O
1926,-,PUNCT,-,O
1926,plane,NOUN,xxxx,O
1926,contains,VERB,xxxx,O
1926,the,DET,xxx,O
1926,points,NOUN,xxxx,O
1926,(,PUNCT,(,B-e_1
1926,"0,4",NUM,"d,d",I-e_1
1926,),PUNCT,),I-e_1
1926,",",PUNCT,",",O
1926,(,PUNCT,(,B-e_1
1926,"-2,0",ADV,"-d,d",I-e_1
1926,),PUNCT,),I-e_1
1926,",",PUNCT,",",O
1926,and,CCONJ,xxx,O
1926,(,PUNCT,(,B-e_1
1926,"2,0",NUM,"d,d",I-e_1
1926,),PUNCT,),I-e_1
1926,",",PUNCT,",",O
1926,which,ADJ,xxxx,O
1926,of,ADP,xx,O
1926,the,DET,xxx,O
1926,following,VERB,xxxx,O
1926,could,VERB,xxxx,O
1926,be,VERB,xx,O
1926,true,ADJ,xxxx,O
1926,?,PUNCT,?,O
1926,I.,NOUN,X.,O
1926,The,DET,Xxx,O
1926,graph,NOUN,xxxx,O
1926,of,ADP,xx,O
1926,g,NOUN,x,B-e_1
1926,is,VERB,xx,O
1926,a,DET,x,O
1926,parabola,NOUN,xxxx,O
1926,.,PUNCT,.,O
1926,II,PROPN,XX,O
1926,.,PUNCT,.,O
1926,The,DET,Xxx,O
1926,graph,NOUN,xxxx,O
1926,of,ADP,xx,O
1926,g,NOUN,x,B-e_1
1926,has,VERB,xxx,O
1926,a,DET,x,O
1926,maximum,ADJ,xxxx,O
1926,value,NOUN,xxxx,O
1926,.,PUNCT,.,O
1926,III,NUM,XXX,O
1926,.,PUNCT,.,O
1926,The,DET,Xxx,O
1926,graph,NOUN,xxxx,O
1926,of,ADP,xx,O
1926,g,NOUN,x,B-e_1
1926,is,VERB,xx,O
1926,a,DET,x,O
1926,line,NOUN,xxxx,O
1926,.,PUNCT,.,O
1927,If,ADP,Xx,O
1927,-10,DET,-dd,B-e_1
1927,<,X,<,I-e_1
1927,x,X,x,I-e_1
1927,<,X,<,I-e_1
1927,10,NUM,dd,I-e_1
1927,",",PUNCT,",",O
1927,which,ADJ,xxxx,O
1927,of,ADP,xx,O
1927,the,DET,xxx,O
1927,following,VERB,xxxx,O
1927,must,VERB,xxxx,O
1927,be,VERB,xx,O
1927,true,ADJ,xxxx,O
1927,?,PUNCT,?,O
1927,I.,NOUN,X.,O
1927,x^2,NOUN,x^d,B-e_1
1927,<,X,<,I-e_1
1927,10,NUM,dd,I-e_1
1927,II,NUM,XX,O
1927,.,PUNCT,.,O
1927,|x|,VERB,|x|,B-e_1
1927,<,X,<,I-e_1
1927,10,NUM,dd,I-e_1
1927,III,NUM,XXX,O
1927,.,PUNCT,.,O
1927,(,PUNCT,(,B-e_1
1927,x,PUNCT,x,I-e_1
1927,+,CCONJ,+,I-e_1
1927,10)(x,NUM,dd)(x,I-e_1
1927,-,SYM,-,I-e_1
1927,10,NUM,dd,I-e_1
1927,),PUNCT,),I-e_1
1927,<,X,<,I-e_1
1927,0,NUM,d,I-e_1
1928,Which,ADJ,Xxxxx,O
1928,of,ADP,xx,O
1928,the,DET,xxx,O
1928,following,VERB,xxxx,O
1928,could,VERB,xxxx,O
1928,be,VERB,xx,O
1928,the,DET,xxx,O
1928,value,NOUN,xxxx,O
1928,of,ADP,xx,O
1928,n^3,NOUN,x^d,B-e_1
1928,",",PUNCT,",",O
1928,where,ADV,xxxx,O
1928,n,CCONJ,x,B-e_1
1928,is,VERB,xx,O
1928,an,DET,xx,O
1928,integer,NOUN,xxxx,O
1928,?,PUNCT,?,O
1928,0.8,NUM,d.d,B-e_1
1928,×,NOUN,×,I-e_1
1928,10,NUM,dd,I-e_1
1928,^,SYM,^,I-e_1
1928,14,NUM,dd,I-e_1
1928,0.8,NUM,d.d,B-e_1
1928,×,NOUN,×,I-e_1
1928,10,NUM,dd,I-e_1
1928,^,SYM,^,I-e_1
1928,15,NUM,dd,I-e_1
1928,0.8,NUM,d.d,B-e_1
1928,×,NOUN,×,I-e_1
1928,10,NUM,dd,I-e_1
1928,^,SYM,^,I-e_1
1928,16,NUM,dd,I-e_1
1928,0.8,NUM,d.d,B-e_1
1928,×,NOUN,×,I-e_1
1928,10,NUM,dd,I-e_1
1928,^,SYM,^,I-e_1
1928,17,NUM,dd,I-e_1
1928,0.8,NUM,d.d,B-e_1
1928,×,NOUN,×,I-e_1
1928,10,NUM,dd,I-e_1
1928,^,SYM,^,I-e_1
1928,18,NUM,dd,I-e_1
1929,The,DET,Xxx,O
1929,figure,NOUN,xxxx,O
1929,above,ADV,xxxx,O
1929,shows,VERB,xxxx,O
1929,the,DET,xxx,O
1929,graph,NOUN,xxxx,O
1929,of,ADP,xx,O
1929,g(x,PROPN,x(x,B-e_1
1929,),PUNCT,),I-e_1
1929,.,PUNCT,.,O
1929,What,NOUN,Xxxx,O
1929,is,VERB,xx,O
1929,the,DET,xxx,O
1929,smallest,ADJ,xxxx,O
1929,value,NOUN,xxxx,O
1929,of,ADP,xx,O
1929,g(x,NOUN,x(x,B-e_1
1929,),PUNCT,),I-e_1
1929,?,PUNCT,?,O
1930,If,ADP,Xx,O
1930,x,PUNCT,x,B-e_1
1930,=,SYM,=,I-e_1
1930,1,NUM,d,I-e_1
1930,=,SYM,=,I-e_1
1930,kx,NOUN,xx,I-e_1
1930,",",PUNCT,",",O
1930,for,ADP,xxx,O
1930,which,ADJ,xxxx,O
1930,of,ADP,xx,O
1930,the,DET,xxx,O
1930,following,VERB,xxxx,O
1930,values,NOUN,xxxx,O
1930,of,ADP,xx,O
1930,k,NOUN,x,B-e_1
1930,will,VERB,xxxx,O
1930,the,DET,xxx,O
1930,equation,NOUN,xxxx,O
1930,have,VERB,xxxx,O
1930,NO,DET,XX,O
1930,solution,NOUN,xxxx,O
1930,?,PUNCT,?,O
1931,If,ADP,Xx,O
1931,r,PUNCT,x,B-e_1
1931,=,SYM,=,I-e_1
1931,-2,PUNCT,-d,I-e_1
1931,and,CCONJ,xxx,O
1931,s,VERB,x,B-e_1
1931,=,SYM,=,I-e_1
1931,5,NUM,d,I-e_1
1931,",",PUNCT,",",O
1931,what,NOUN,xxxx,O
1931,is,VERB,xx,O
1931,the,DET,xxx,O
1931,value,NOUN,xxxx,O
1931,of,ADP,xx,O
1931,r^2,NOUN,x^d,B-e_1
1931,(,PUNCT,(,I-e_1
1931,2r,NUM,dx,I-e_1
1931,+,SYM,+,I-e_1
1931,s,NOUN,x,I-e_1
1931,),PUNCT,),I-e_1
1931,?,PUNCT,?,O
1932,The,DET,Xxx,O
1932,table,NOUN,xxxx,O
1932,above,ADP,xxxx,O
1932,shows,VERB,xxxx,O
1932,values,NOUN,xxxx,O
1932,of,ADP,xx,O
1932,the,DET,xxx,O
1932,function,NOUN,xxxx,O
1932,g,NOUN,x,B-e_1
1932,and,CCONJ,xxx,O
1932,values,NOUN,xxxx,O
1932,of,ADP,xx,O
1932,x,PUNCT,x,B-e_1
1932,.,PUNCT,.,O
1932,Which,ADJ,Xxxxx,O
1932,of,ADP,xx,O
1932,the,DET,xxx,O
1932,following,VERB,xxxx,O
1932,defines,NOUN,xxxx,O
1932,g,NOUN,x,B-e_1
1932,?,PUNCT,?,O
1933,A,DET,X,O
1933,supermarket,NOUN,xxxx,O
1933,buys,VERB,xxxx,O
1933,cartons,NOUN,xxxx,O
1933,of,ADP,xx,O
1933,orange,ADJ,xxxx,O
1933,juice,NOUN,xxxx,O
1933,for,ADP,xxx,O
1933,k,DET,x,B-e_1
1933,dollars,NOUN,xxxx,O
1933,each,DET,xxxx,O
1933,and,CCONJ,xxx,O
1933,then,ADV,xxxx,O
1933,sells,VERB,xxxx,O
1933,them,PRON,xxxx,O
1933,for,ADP,xxx,O
1933,4k/3,NUM,dx/d,B-e_1
1933,dollars,NOUN,xxxx,O
1933,each,DET,xxxx,O
1933,.,PUNCT,.,O
1933,How,ADV,Xxx,O
1933,many,ADJ,xxxx,O
1933,cartons,NOUN,xxxx,O
1933,does,VERB,xxxx,O
1933,it,PRON,xx,O
1933,need,VERB,xxxx,O
1933,to,PART,xx,O
1933,sell,VERB,xxxx,O
1933,to,PART,xx,O
1933,make,VERB,xxxx,O
1933,a,DET,x,O
1933,profit,NOUN,xxxx,O
1933,of,ADP,xx,O
1933,"2,000",NUM,"d,ddd",B-e_1
1933,?,PUNCT,?,O
1934,If,ADP,Xx,O
1934,3,NUM,d,B-e_1
1934,^,SYM,^,I-e_1
1934,5,NUM,d,I-e_1
1934,=,SYM,=,I-e_1
1934,x,PUNCT,x,I-e_1
1934,",",PUNCT,",",O
1934,which,ADJ,xxxx,O
1934,of,ADP,xx,O
1934,the,DET,xxx,O
1934,following,VERB,xxxx,O
1934,expressions,NOUN,xxxx,O
1934,is,VERB,xx,O
1934,equal,ADJ,xxxx,O
1934,to,ADP,xx,O
1934,3,NUM,d,B-e_1
1934,^,SYM,^,I-e_1
1934,11,NUM,dd,I-e_1
1934,?,PUNCT,?,O
1935,If,ADP,Xx,O
1935,f(x,ADJ,x(x,B-e_1
1935,),PUNCT,),I-e_1
1935,=,SYM,=,I-e_1
1935,x,PUNCT,x,I-e_1
1935,+,SYM,+,I-e_1
1935,4/x,NUM,d/x,I-e_1
1935,and,CCONJ,xxx,O
1935,g(x,PROPN,x(x,B-e_1
1935,),PUNCT,),I-e_1
1935,=,SYM,=,I-e_1
1935,x^2,NOUN,x^d,I-e_1
1935,-,SYM,-,I-e_1
1935,6,NUM,d,I-e_1
1935,",",PUNCT,",",O
1935,what,NOUN,xxxx,O
1935,is,VERB,xx,O
1935,the,DET,xxx,O
1935,difference,NOUN,xxxx,O
1935,between,ADP,xxxx,O
1935,f(x,PROPN,x(x,B-e_1
1935,),PUNCT,),I-e_1
1935,and,CCONJ,xxx,O
1935,g(x,PROPN,x(x,B-e_1
1935,),PUNCT,),I-e_1
1935,when,ADV,xxxx,O
1935,x,PUNCT,x,B-e_1
1935,=,SYM,=,I-e_1
1935,2,NUM,d,I-e_1
1935,?,PUNCT,?,O
1936,Kim,PROPN,Xxx,O
1936,owned,VERB,xxxx,O
1936,$,SYM,$,B-e_1
1936,100,NUM,ddd,I-e_1
1936,.,PUNCT,.,O
1936,After,ADP,Xxxxx,O
1936,winning,VERB,xxxx,O
1936,$,SYM,$,B-e_1
1936,p,NOUN,x,I-e_1
1936,in,ADP,xx,O
1936,one,NUM,xxx,O
1936,game,NOUN,xxxx,O
1936,and,CCONJ,xxx,O
1936,losing,VERB,xxxx,O
1936,$,SYM,$,B-e_1
1936,q,NOUN,x,I-e_1
1936,in,ADP,xx,O
1936,the,DET,xxx,O
1936,next,ADJ,xxxx,O
1936,game,NOUN,xxxx,O
1936,",",PUNCT,",",O
1936,she,PRON,xxx,O
1936,owned,VERB,xxxx,O
1936,80,NUM,dd,B-e_1
1936,.,PUNCT,.,O
1936,What,NOUN,Xxxx,O
1936,is,VERB,xx,O
1936,the,DET,xxx,O
1936,value,NOUN,xxxx,O
1936,of,ADP,xx,O
1936,p,NOUN,x,B-e_1
1936,-,PUNCT,-,I-e_1
1936,q,NOUN,x,I-e_1
1936,?,PUNCT,?,O
1937,If,ADP,Xx,O
1937,x(x,PROPN,x(x,B-e_1
1937,-,SYM,-,I-e_1
1937,6,NUM,d,I-e_1
1937,),PUNCT,),I-e_1
1937,=,SYM,=,I-e_1
